ollut,finnish
on,finnish
ovat,finnish
poikki,finnish
se,finnish
sekä,finnish
sen,finnish
siihen,finnish
siinä,finnish
siitä,finnish
siksi,finnish
sille,finnish
sillä,finnish
sillä,finnish
siltä,finnish
sinua,finnish
sinulla,finnish
sinulle,finnish
sinulta,finnish
sinun,finnish
sinussa,finnish
sinusta,finnish
sinut,finnish
sinuun,finnish
sinä,finnish
sinä,finnish
sitä,finnish
tai,finnish
te,finnish
teidän,finnish
teidät,finnish
teihin,finnish
teille,finnish
teillä,finnish
teiltä,finnish
teissä,finnish
teistä,finnish
teitä,finnish
tuo,finnish
tuohon,finnish
tuoksi,finnish
tuolla,finnish
tuolle,finnish
tuolta,finnish
tuon,finnish
tuona,finnish
tuossa,finnish
tuosta,finnish
tuota,finnish
tähän,finnish
täksi,finnish
tälle,finnish
tällä,finnish
tältä,finnish
tämä,finnish
tämän,finnish
tänä,finnish
tässä,finnish
tästä,finnish
tätä,finnish
vaan,finnish
vai,finnish
vaikka,finnish
yli,finnish
a,french
ai,french
aie,french
aient,french
aies,french
ait,french
alors,french
as,french
au,french
aucun,french
aura,french
aurai,french
auraient,french
aurais,french
aurait,french
auras,french
aurez,french
auriez,french
aurions,french
aurons,french
auront,french
aussi,french
autre,french
aux,french
avaient,french
avais,french
avait,french
avant,french
avec,french
avez,french
aviez,french
avions,french
avoir,french
avons,french
ayant,french
ayez,french
ayons,french
bon,french
car,french
ce,french
ceci,french
cela,french
ces,french
cet,french
cette,french
ceux,french
chaque,french
ci,french
comme,french
comment,french
d,french
dans,french
de,french
dedans,french
dehors,french
depuis,french
des,french
deux,french
devoir,french
devrait,french
devrez,french
devriez,french
devrions,french
devrons,french
devront,french
dois,french
doit,french
donc,french
dos,french
droite,french
du,french
dès,french
début,french
dù,french
elle,french
elles,french
en,french
encore,french
es,french
est,french
et,french
eu,french
eue,french
eues,french
eurent,french
eus,french
eusse,french
eussent,french
eusses,french
eussiez,french
eussions,french
eut,french
eux,french
eûmes,french
eût,french
eûtes,french
faire,french
fais,french
faisez,french
fait,french
faites,french
fois,french
font,french
force,french
furent,french
fus,french
fusse,french
fussent,french
fusses,french
fussiez,french
fussions,french
fut,french
fûmes,french
fût,french
fûtes,french
haut,french
hors,french
ici,french
il,french
ils,french
j,french
je,french
juste,french
l,french
la,french
le,french
les,french
leur,french
leurs,french
lui,french
là,french
m,french
ma,french
maintenant,french
mais,french
me,french
mes,french
moi,french
moins,french
mon,french
mot,french
même,french
n,french
ne,french
ni,french
nom,french
nommé,french
nommée,french
nommés,french
nos,french
notre,french
nous,french
nouveau,french
nouveaux,french
on,french
ont,french
ou,french
où,french
par,french
parce,french
parole,french
pas,french
personne,french
personnes,french
peu,french
peut,french
plupart,french
pour,french
pourquoi,french
qu,french
quand,french
que,french
quel,french
quelle,french
quelles,french
quels,french
qui,french
sa,french
sans,french
se,french
sera,french
serai,french
seraient,french
serais,french
serait,french
seras,french
serez,french
seriez,french
serions,french
serons,french
seront,french
ses,french
seulement,french
si,french
sien,french
soi,french
soient,french
sois,french
soit,french
sommes,french
son,french
sont,french
sous,french
soyez,french
soyons,french
suis,french
sujet,french
sur,french
t,french
ta,french
tandis,french
te,french
tellement,french
tels,french
tes,french
toi,french
ton,french
tous,french
tout,french
trop,french
très,french
tu,french
un,french
une,french
valeur,french
voient,french
vois,french
voit,french
vont,french
vos,french
votre,french
vous,french
vu,french
y,french
à,french
ça,french
étaient,french
étais,french
était,french
étant,french
état,french
étiez,french
étions,french
été,french
étés,french
êtes,french
être,french
aber,german
alle,german
allem,german
allen,german
aller,german
alles,german
als,german
also,german
am,german
an,german
ander,german
andere,german
anderem,german
anderen,german
anderer,german
anderes,german
anderm,german
andern,german
anders,german
auch,german
auf,german
aus,german
bei,german
bin,german
bis,german
bist,german
da,german
damit,german
dann,german
das,german
dass,german
dasselbe,german
dazu,german
daß,german
dein,german
deine,german
deinem,german
deinen,german
deiner,german
deines,german
dem,german
demselben,german
den,german
denn,german
denselben,german
der,german
derer,german
derselbe,german
derselben,german
des,german
desselben,german
dessen,german
dich,german
die,german
dies,german
diese,german
dieselbe,german
dieselben,german
diesem,german
diesen,german
dieser,german
dieses,german
dir,german
doch,german
dort,german
du,german
durch,german
ein,german
eine,german
einem,german
einen,german
einer,german
eines,german
einig,german
einige,german
einigem,german
einigen,german
einiger,german
einiges,german
einmal,german
er,german
es,german
etwas,german
euch,german
euer,german
eure,german
eurem,german
euren,german
eurer,german
eures,german
für,german
gegen,german
gewesen,german
hab,german
habe,german
haben,german
hat,german
hatte,german
hatten,german
hier,german
hin,german
hinter,german
ich,german
ihm,german
ihn,german
ihnen,german
ihr,german
ihre,german
ihrem,german
ihren,german
ihrer,german
ihres,german
im,german
in,german
indem,german
ins,german
ist,german
jede,german
jedem,german
jeden,german
jeder,german
jedes,german
jene,german
jenem,german
jenen,german
jener,german
jenes,german
jetzt,german
kann,german
kein,german
keine,german
keinem,german
keinen,german
keiner,german
keines,german
können,german
könnte,german
machen,german
man,german
manche,german
manchem,german
manchen,german
mancher,german
manches,german
mein,german
meine,german
meinem,german
meinen,german
meiner,german
meines,german
mich,german
mir,german
mit,german
muss,german
musste,german
nach,german
nicht,german
nichts,german
noch,german
nun,german
nur,german
ob,german
oder,german
ohne,german
sehr,german
sein,german
seine,german
seinem,german
seinen,german
seiner,german
seines,german
selbst,german
sich,german
sie,german
sind,german
so,german
solche,german
solchem,german
solchen,german
solcher,german
solches,german
soll,german
sollte,german
sondern,german
sonst,german
um,german
und,german
uns,german
unser,german
unsere,german
unserem,german
unseren,german
unserer,german
unseres,german
unter,german
viel,german
vom,german
von,german
vor,german
war,german
waren,german
warst,german
was,german
weg,german
weil,german
weiter,german
welche,german
welchem,german
welchen,german
welcher,german
welches,german
wenn,german
werde,german
werden,german
wie,german
wieder,german
will,german
wir,german
wird,german
wirst,german
wo,german
wollen,german
wollte,german
während,german
würde,german
würden,german
zu,german
zum,german
zur,german
zwar,german
zwischen,german
über,german
a,hungarian
abban,hungarian
ahhoz,hungarian
ahogy,hungarian
ahol,hungarian
aki,hungarian
akik,hungarian
akkor,hungarian
alatt,hungarian
amely,hungarian
amelyek,hungarian
amelyekben,hungarian
amelyeket,hungarian
amelyet,hungarian
amelynek,hungarian
ami,hungarian
amikor,hungarian
amit,hungarian
amolyan,hungarian
amíg,hungarian
annak,hungarian
arra,hungarian
arról,hungarian
az,hungarian
azok,hungarian
azon,hungarian
azonban,hungarian
azt,hungarian
aztán,hungarian
azután,hungarian
azzal,hungarian
azért,hungarian
be,hungarian
belül,hungarian
benne,hungarian
bár,hungarian
cikk,hungarian
cikkek,hungarian
cikkeket,hungarian
csak,hungarian
de,hungarian
e,hungarian
ebben,hungarian
eddig,hungarian
egy,hungarian
egyes,hungarian
egyetlen,hungarian
egyik,hungarian
egyre,hungarian
egyéb,hungarian
egész,hungarian
ehhez,hungarian
ekkor,hungarian
el,hungarian
ellen,hungarian
elsõ,hungarian
elég,hungarian
elõ,hungarian
elõször,hungarian
elõtt,hungarian
emilyen,hungarian
ennek,hungarian
erre,hungarian
ez,hungarian
ezek,hungarian
ezen,hungarian
ezt,hungarian
ezzel,hungarian
ezért,hungarian
fel,hungarian
felé,hungarian
hanem,hungarian
hiszen,hungarian
hogy,hungarian
hogyan,hungarian
igen,hungarian
ill,hungarian
ill.,hungarian
illetve,hungarian
ilyen,hungarian
ilyenkor,hungarian
ismét,hungarian
ison,hungarian
itt,hungarian
jobban,hungarian
jó,hungarian
jól,hungarian
kell,hungarian
kellett,hungarian
keressünk,hungarian
keresztül,hungarian
ki,hungarian
kívül,hungarian
között,hungarian
közül,hungarian
legalább,hungarian
legyen,hungarian
lehet,hungarian
lehetett,hungarian
lenne,hungarian
lenni,hungarian
lesz,hungarian
lett,hungarian
maga,hungarian
magát,hungarian
majd,hungarian
majd,hungarian
meg,hungarian
mellett,hungarian
mely,hungarian
melyek,hungarian
mert,hungarian
mi,hungarian
mikor,hungarian
milyen,hungarian
minden,hungarian
mindenki,hungarian
mindent,hungarian
mindig,hungarian
mint,hungarian
mintha,hungarian
mit,hungarian
mivel,hungarian
miért,hungarian
most,hungarian
már,hungarian
más,hungarian
másik,hungarian
még,hungarian
míg,hungarian
nagy,hungarian
nagyobb,hungarian
nagyon,hungarian
ne,hungarian
nekem,hungarian
neki,hungarian
nem,hungarian
nincs,hungarian
néha,hungarian
néhány,hungarian
nélkül,hungarian
olyan,hungarian
ott,hungarian
pedig,hungarian
persze,hungarian
rá,hungarian
s,hungarian
saját,hungarian
sem,hungarian
semmi,hungarian
sok,hungarian
sokat,hungarian
sokkal,hungarian
szemben,hungarian
szerint,hungarian
szinte,hungarian
számára,hungarian
talán,hungarian
tehát,hungarian
teljes,hungarian
tovább,hungarian
továbbá,hungarian
több,hungarian
ugyanis,hungarian
utolsó,hungarian
után,hungarian
utána,hungarian
vagy,hungarian
vagyis,hungarian
vagyok,hungarian
valaki,hungarian
valami,hungarian
valamint,hungarian
való,hungarian
van,hungarian
vannak,hungarian
vele,hungarian
vissza,hungarian
viszont,hungarian
volna,hungarian
volt,hungarian
voltak,hungarian
voltam,hungarian
voltunk,hungarian
által,hungarian
általában,hungarian
át,hungarian
én,hungarian
éppen,hungarian
és,hungarian
így,hungarian
õ,hungarian
õk,hungarian
õket,hungarian
össze,hungarian
úgy,hungarian
új,hungarian
újabb,hungarian
újra,hungarian
ada,indonesian
adanya,indonesian
adalah,indonesian
adapun,indonesian
agak,indonesian
agaknya,indonesian
agar,indonesian
akan,indonesian
akankah,indonesian
akhirnya,indonesian
aku,indonesian
akulah,indonesian
amat,indonesian
amatlah,indonesian
anda,indonesian
andalah,indonesian
antar,indonesian
diantaranya,indonesian
antara,indonesian
antaranya,indonesian
diantara,indonesian
apa,indonesian
apaan,indonesian
mengapa,indonesian
apabila,indonesian
apakah,indonesian
apalagi,indonesian
apatah,indonesian
atau,indonesian
ataukah,indonesian
ataupun,indonesian
bagai,indonesian
bagaikan,indonesian
sebagai,indonesian
sebagainya,indonesian
bagaimana,indonesian
bagaimanapun,indonesian
sebagaimana,indonesian
bagaimanakah,indonesian
bagi,indonesian
bahkan,indonesian
bahwa,indonesian
bahwasanya,indonesian
sebaliknya,indonesian
banyak,indonesian
sebanyak,indonesian
beberapa,indonesian
seberapa,indonesian
begini,indonesian
beginian,indonesian
beginikah,indonesian
beginilah,indonesian
sebegini,indonesian
begitu,indonesian
begitukah,indonesian
begitulah,indonesian
begitupun,indonesian
sebegitu,indonesian
belum,indonesian
belumlah,indonesian
sebelum,indonesian
sebelumnya,indonesian
sebenarnya,indonesian
berapa,indonesian
berapakah,indonesian
berapalah,indonesian
berapapun,indonesian
betulkah,indonesian
sebetulnya,indonesian
biasa,indonesian
biasanya,indonesian
bila,indonesian
bilakah,indonesian
bisa,indonesian
bisakah,indonesian
sebisanya,indonesian
boleh,indonesian
bolehkah,indonesian
bolehlah,indonesian
buat,indonesian
bukan,indonesian
bukankah,indonesian
bukanlah,indonesian
bukannya,indonesian
cuma,indonesian
percuma,indonesian
dahulu,indonesian
dalam,indonesian
dan,indonesian
dapat,indonesian
dari,indonesian
daripada,indonesian
dekat,indonesian
demi,indonesian
demikian,indonesian
demikianlah,indonesian
sedemikian,indonesian
dengan,indonesian
depan,indonesian
di,indonesian
dia,indonesian
dialah,indonesian
dini,indonesian
diri,indonesian
dirinya,indonesian
terdiri,indonesian
dong,indonesian
dulu,indonesian
enggak,indonesian
enggaknya,indonesian
entah,indonesian
entahlah,indonesian
terhadap,indonesian
terhadapnya,indonesian
hal,indonesian
hampir,indonesian
hanya,indonesian
hanyalah,indonesian
harus,indonesian
haruslah,indonesian
harusnya,indonesian
seharusnya,indonesian
hendak,indonesian
hendaklah,indonesian
hendaknya,indonesian
hingga,indonesian
sehingga,indonesian
ia,indonesian
ialah,indonesian
ibarat,indonesian
ingin,indonesian
inginkah,indonesian
inginkan,indonesian
ini,indonesian
inikah,indonesian
inilah,indonesian
itu,indonesian
itukah,indonesian
itulah,indonesian
jangan,indonesian
jangankan,indonesian
janganlah,indonesian
jika,indonesian
jikalau,indonesian
juga,indonesian
justru,indonesian
kala,indonesian
kalau,indonesian
kalaulah,indonesian
kalaupun,indonesian
kalian,indonesian
kami,indonesian
kamilah,indonesian
kamu,indonesian
kamulah,indonesian
kan,indonesian
kapan,indonesian
kapankah,indonesian
kapanpun,indonesian
dikarenakan,indonesian
karena,indonesian
karenanya,indonesian
ke,indonesian
kecil,indonesian
kemudian,indonesian
kenapa,indonesian
kepada,indonesian
kepadanya,indonesian
ketika,indonesian
seketika,indonesian
khususnya,indonesian
kini,indonesian
kinilah,indonesian
kiranya,indonesian
sekiranya,indonesian
kita,indonesian
kitalah,indonesian
kok,indonesian
lagi,indonesian
lagian,indonesian
selagi,indonesian
lah,indonesian
lain,indonesian
lainnya,indonesian
melainkan,indonesian
selaku,indonesian
lalu,indonesian
melalui,indonesian
terlalu,indonesian
lama,indonesian
lamanya,indonesian
selama,indonesian
selama,indonesian
selamanya,indonesian
lebih,indonesian
terlebih,indonesian
bermacam,indonesian
macam,indonesian
semacam,indonesian
maka,indonesian
makanya,indonesian
makin,indonesian
malah,indonesian
malahan,indonesian
mampu,indonesian
mampukah,indonesian
mana,indonesian
manakala,indonesian
manalagi,indonesian
masih,indonesian
masihkah,indonesian
semasih,indonesian
masing,indonesian
mau,indonesian
maupun,indonesian
semaunya,indonesian
memang,indonesian
mereka,indonesian
merekalah,indonesian
meski,indonesian
meskipun,indonesian
semula,indonesian
mungkin,indonesian
mungkinkah,indonesian
nah,indonesian
namun,indonesian
nanti,indonesian
nantinya,indonesian
nyaris,indonesian
oleh,indonesian
olehnya,indonesian
seorang,indonesian
seseorang,indonesian
pada,indonesian
padanya,indonesian
padahal,indonesian
paling,indonesian
sepanjang,indonesian
pantas,indonesian
sepantasnya,indonesian
sepantasnyalah,indonesian
para,indonesian
pasti,indonesian
pastilah,indonesian
per,indonesian
pernah,indonesian
pula,indonesian
pun,indonesian
merupakan,indonesian
rupanya,indonesian
serupa,indonesian
saat,indonesian
saatnya,indonesian
sesaat,indonesian
saja,indonesian
sajalah,indonesian
saling,indonesian
bersama,indonesian
sama,indonesian
sesama,indonesian
sambil,indonesian
sampai,indonesian
sana,indonesian
sangat,indonesian
sangatlah,indonesian
saya,indonesian
sayalah,indonesian
se,indonesian
sebab,indonesian
sebabnya,indonesian
sebuah,indonesian
tersebut,indonesian
tersebutlah,indonesian
sedang,indonesian
sedangkan,indonesian
sedikit,indonesian
sedikitnya,indonesian
segala,indonesian
segalanya,indonesian
segera,indonesian
sesegera,indonesian
sejak,indonesian
sejenak,indonesian
sekali,indonesian
sekalian,indonesian
sekalipun,indonesian
sesekali,indonesian
sekaligus,indonesian
sekarang,indonesian
sekarang,indonesian
sekitar,indonesian
sekitarnya,indonesian
sela,indonesian
selain,indonesian
selalu,indonesian
seluruh,indonesian
seluruhnya,indonesian
semakin,indonesian
sementara,indonesian
sempat,indonesian
semua,indonesian
semuanya,indonesian
sendiri,indonesian
sendirinya,indonesian
seolah,indonesian
seperti,indonesian
sepertinya,indonesian
sering,indonesian
seringnya,indonesian
serta,indonesian
siapa,indonesian
siapakah,indonesian
siapapun,indonesian
disini,indonesian
disinilah,indonesian
sini,indonesian
sinilah,indonesian
sesuatu,indonesian
sesuatunya,indonesian
suatu,indonesian
sesudah,indonesian
sesudahnya,indonesian
sudah,indonesian
sudahkah,indonesian
sudahlah,indonesian
supaya,indonesian
tadi,indonesian
tadinya,indonesian
tak,indonesian
tanpa,indonesian
setelah,indonesian
telah,indonesian
tentang,indonesian
tentu,indonesian
tentulah,indonesian
tentunya,indonesian
tertentu,indonesian
seterusnya,indonesian
tapi,indonesian
tetapi,indonesian
setiap,indonesian
tiap,indonesian
setidaknya,indonesian
tidak,indonesian
tidakkah,indonesian
tidaklah,indonesian
toh,indonesian
waduh,indonesian
wah,indonesian
wahai,indonesian
sewaktu,indonesian
walau,indonesian
walaupun,indonesian
wong,indonesian
yaitu,indonesian
yakni,indonesian
yang,indonesian
a,italian
abbia,italian
abbiamo,italian
abbiano,italian
abbiate,italian
ad,italian
adesso,italian
agl,italian
agli,italian
ai,italian
al,italian
all,italian
alla,italian
alle,italian
allo,italian
allora,italian
altre,italian
altri,italian
altro,italian
anche,italian
ancora,italian
avemmo,italian
avendo,italian
avere,italian
avesse,italian
avessero,italian
avessi,italian
avessimo,italian
aveste,italian
avesti,italian
avete,italian
aveva,italian
avevamo,italian
avevano,italian
avevate,italian
avevi,italian
avevo,italian
avrai,italian
avranno,italian
avrebbe,italian
avrebbero,italian
avrei,italian
avremmo,italian
avremo,italian
avreste,italian
avresti,italian
avrete,italian
avrà,italian
avrò,italian
avuta,italian
avute,italian
avuti,italian
avuto,italian
c,italian
che,italian
chi,italian
ci,italian
coi,italian
col,italian
come,italian
con,italian
contro,italian
cui,italian
da,italian
dagl,italian
dagli,italian
dai,italian
dal,italian
dall,italian
dalla,italian
dalle,italian
dallo,italian
degl,italian
degli,italian
dei,italian
del,italian
dell,italian
della,italian
delle,italian
dello,italian
dentro,italian
di,italian
dov,italian
dove,italian
e,italian
ebbe,italian
ebbero,italian
ebbi,italian
ecco,italian
ed,italian
era,italian
erano,italian
eravamo,italian
eravate,italian
eri,italian
ero,italian
essendo,italian
faccia,italian
facciamo,italian
facciano,italian
facciate,italian
faccio,italian
facemmo,italian
facendo,italian
facesse,italian
facessero,italian
facessi,italian
facessimo,italian
faceste,italian
facesti,italian
faceva,italian
facevamo,italian
facevano,italian
facevate,italian
facevi,italian
facevo,italian
fai,italian
fanno,italian
farai,italian
faranno,italian
fare,italian
farebbe,italian
farebbero,italian
farei,italian
faremmo,italian
faremo,italian
fareste,italian
faresti,italian
farete,italian
farà,italian
farò,italian
fece,italian
fecero,italian
feci,italian
fino,italian
fosse,italian
fossero,italian
fossi,italian
fossimo,italian
foste,italian
fosti,italian
fra,italian
fu,italian
fui,italian
fummo,italian
furono,italian
giù,italian
gli,italian
ha,italian
hai,italian
hanno,italian
ho,italian
i,italian
il,italian
in,italian
io,italian
l,italian
la,italian
le,italian
lei,italian
li,italian
lo,italian
loro,italian
lui,italian
ma,italian
me,italian
mi,italian
mia,italian
mie,italian
miei,italian
mio,italian
ne,italian
negl,italian
negli,italian
nei,italian
nel,italian
nell,italian
nella,italian
nelle,italian
nello,italian
no,italian
noi,italian
non,italian
nostra,italian
nostre,italian
nostri,italian
nostro,italian
o,italian
per,italian
perché,italian
però,italian
più,italian
pochi,italian
poco,italian
qua,italian
quale,italian
quanta,italian
quante,italian
quanti,italian
quanto,italian
quasi,italian
quella,italian
quelle,italian
quelli,italian
quello,italian
questa,italian
queste,italian
questi,italian
questo,italian
qui,italian
quindi,italian
sarai,italian
saranno,italian
sarebbe,italian
sarebbero,italian
sarei,italian
saremmo,italian
saremo,italian
sareste,italian
saresti,italian
sarete,italian
sarà,italian
sarò,italian
se,italian
sei,italian
senza,italian
si,italian
sia,italian
siamo,italian
siano,italian
siate,italian
siete,italian
sono,italian
sopra,italian
sotto,italian
sta,italian
stai,italian
stando,italian
stanno,italian
starai,italian
staranno,italian
stare,italian
starebbe,italian
starebbero,italian
starei,italian
staremmo,italian
staremo,italian
stareste,italian
staresti,italian
starete,italian
starà,italian
starò,italian
stava,italian
stavamo,italian
stavano,italian
stavate,italian
stavi,italian
stavo,italian
stemmo,italian
stesse,italian
stessero,italian
stessi,italian
stessimo,italian
stesso,italian
steste,italian
stesti,italian
stette,italian
stettero,italian
stetti,italian
stia,italian
stiamo,italian
stiano,italian
stiate,italian
sto,italian
su,italian
sua,italian
sue,italian
sugl,italian
sugli,italian
sui,italian
sul,italian
sull,italian
sulla,italian
sulle,italian
sullo,italian
suo,italian
suoi,italian
te,italian
ti,italian
tra,italian
tu,italian
tua,italian
tue,italian
tuo,italian
tuoi,italian
tutti,italian
tutto,italian
un,italian
una,italian
uno,italian
vai,italian
vi,italian
voi,italian
vostra,italian
vostre,italian
vostri,italian
vostro,italian
è,italian
ada,malaysian
adakah,malaysian
adakan,malaysian
adalah,malaysian
adanya,malaysian
adapun,malaysian
agak,malaysian
agar,malaysian
akan,malaysian
aku,malaysian
akulah,malaysian
akupun,malaysian
al,malaysian
alangkah,malaysian
allah,malaysian
amat,malaysian
antara,malaysian
antaramu,malaysian
antaranya,malaysian
apa,malaysian
apa-apa,malaysian
apabila,malaysian
apakah,malaysian
apapun,malaysian
atas,malaysian
atasmu,malaysian
atasnya,malaysian
atau,malaysian
ataukah,malaysian
ataupun,malaysian
bagaimana,malaysian
bagaimanakah,malaysian
bagi,malaysian
bagimu,malaysian
baginya,malaysian
bahawa,malaysian
bahawasanya,malaysian
bahkan,malaysian
bahwa,malaysian
banyak,malaysian
banyaknya,malaysian
barangsiapa,malaysian
bawah,malaysian
beberapa,malaysian
begitu,malaysian
begitupun,malaysian
belaka,malaysian
belum,malaysian
belumkah,malaysian
berada,malaysian
berapa,malaysian
berikan,malaysian
beriman,malaysian
berkenaan,malaysian
berupa,malaysian
beserta,malaysian
biarpun,malaysian
bila,malaysian
bilakah,malaysian
bilamana,malaysian
bisa,malaysian
boleh,malaysian
bukan,malaysian
bukankah,malaysian
bukanlah,malaysian
dahulu,malaysian
dalam,malaysian
dalamnya,malaysian
dan,malaysian
dapat,malaysian
dapati,malaysian
dapatkah,malaysian
dapatlah,malaysian
dari,malaysian
daripada,malaysian
daripadaku,malaysian
daripadamu,malaysian
daripadanya,malaysian
demi,malaysian
demikian,malaysian
demikianlah,malaysian
dengan,malaysian
dengannya,malaysian
di,malaysian
dia,malaysian
dialah,malaysian
didapat,malaysian
didapati,malaysian
dimanakah,malaysian
engkau,malaysian
engkaukah,malaysian
engkaulah,malaysian
engkaupun,malaysian
hai,malaysian
hampir,malaysian
hampir-hampir,malaysian
hanya,malaysian
hanyalah,malaysian
hendak,malaysian
hendaklah,malaysian
hingga,malaysian
ia,malaysian
iaitu,malaysian
ialah,malaysian
ianya,malaysian
inginkah,malaysian
ini,malaysian
inikah,malaysian
inilah,malaysian
itu,malaysian
itukah,malaysian
itulah,malaysian
jadi,malaysian
jangan,malaysian
janganlah,malaysian
jika,malaysian
jikalau,malaysian
jua,malaysian
juapun,malaysian
juga,malaysian
kalau,malaysian
kami,malaysian
kamikah,malaysian
kamipun,malaysian
kamu,malaysian
kamukah,malaysian
kamupun,malaysian
katakan,malaysian
ke,malaysian
kecuali,malaysian
kelak,malaysian
kembali,malaysian
kemudian,malaysian
kepada,malaysian
kepadaku,malaysian
kepadakulah,malaysian
kepadamu,malaysian
kepadanya,malaysian
kepadanyalah,malaysian
kerana,malaysian
kerananya,malaysian
kesan,malaysian
ketika,malaysian
kini,malaysian
kita,malaysian
ku,malaysian
kurang,malaysian
lagi,malaysian
lain,malaysian
lalu,malaysian
lamanya,malaysian
langsung,malaysian
lebih,malaysian
maha,malaysian
mahu,malaysian
mahukah,malaysian
mahupun,malaysian
maka,malaysian
malah,malaysian
mana,malaysian
manakah,malaysian
manapun,malaysian
masih,malaysian
masing,malaysian
masing-masing,malaysian
melainkan,malaysian
memang,malaysian
mempunyai,malaysian
mendapat,malaysian
mendapati,malaysian
mendapatkan,malaysian
mengadakan,malaysian
mengapa,malaysian
mengapakah,malaysian
mengenai,malaysian
menjadi,malaysian
menyebabkan,malaysian
menyebabkannya,malaysian
mereka,malaysian
merekalah,malaysian
merekapun,malaysian
meskipun,malaysian
mu,malaysian
nescaya,malaysian
niscaya,malaysian
nya,malaysian
olah,malaysian
oleh,malaysian
orang,malaysian
pada,malaysian
padahal,malaysian
padamu,malaysian
padanya,malaysian
paling,malaysian
para,malaysian
pasti,malaysian
patut,malaysian
patutkah,malaysian
per,malaysian
pergilah,malaysian
perkara,malaysian
perkaranya,malaysian
perlu,malaysian
pernah,malaysian
pertama,malaysian
pula,malaysian
pun,malaysian
sahaja,malaysian
saja,malaysian
saling,malaysian
sama,malaysian
sama-sama,malaysian
samakah,malaysian
sambil,malaysian
sampai,malaysian
sana,malaysian
sangat,malaysian
sangatlah,malaysian
saya,malaysian
se,malaysian
seandainya,malaysian
sebab,malaysian
sebagai,malaysian
sebagaimana,malaysian
sebanyak,malaysian
sebelum,malaysian
sebelummu,malaysian
sebelumnya,malaysian
sebenarnya,malaysian
secara,malaysian
sedang,malaysian
sedangkan,malaysian
sedikit,malaysian
sedikitpun,malaysian
segala,malaysian
sehingga,malaysian
sejak,malaysian
sekalian,malaysian
sekalipun,malaysian
sekarang,malaysian
sekitar,malaysian
selain,malaysian
selalu,malaysian
selama,malaysian
selama-lamanya,malaysian
seluruh,malaysian
seluruhnya,malaysian
sementara,malaysian
semua,malaysian
semuanya,malaysian
semula,malaysian
senantiasa,malaysian
sendiri,malaysian
sentiasa,malaysian
seolah,malaysian
seolah-olah,malaysian
seorangpun,malaysian
separuh,malaysian
sepatutnya,malaysian
seperti,malaysian
seraya,malaysian
sering,malaysian
serta,malaysian
seseorang,malaysian
sesiapa,malaysian
sesuatu,malaysian
sesudah,malaysian
sesudahnya,malaysian
sesungguhnya,malaysian
sesungguhnyakah,malaysian
setelah,malaysian
setiap,malaysian
siapa,malaysian
siapakah,malaysian
sini,malaysian
situ,malaysian
situlah,malaysian
suatu,malaysian
sudah,malaysian
sudahkah,malaysian
sungguh,malaysian
sungguhpun,malaysian
supaya,malaysian
tadinya,malaysian
tahukah,malaysian
tak,malaysian
tanpa,malaysian
tanya,malaysian
tanyakanlah,malaysian
tapi,malaysian
telah,malaysian
tentang,malaysian
tentu,malaysian
terdapat,malaysian
terhadap,malaysian
terhadapmu,malaysian
termasuk,malaysian
terpaksa,malaysian
tertentu,malaysian
tetapi,malaysian
tiada,malaysian
tiadakah,malaysian
tiadalah,malaysian
tiap,malaysian
tiap-tiap,malaysian
tidak,malaysian
tidakkah,malaysian
tidaklah,malaysian
turut,malaysian
untuk,malaysian
untukmu,malaysian
wahai,malaysian
walau,malaysian
walaupun,malaysian
ya,malaysian
yaini,malaysian
yaitu,malaysian
yakni,malaysian
yang,malaysian
alle,norwegian
at,norwegian
av,norwegian
bare,norwegian
begge,norwegian
ble,norwegian
blei,norwegian
bli,norwegian
blir,norwegian
blitt,norwegian
både,norwegian
båe,norwegian
da,norwegian
de,norwegian
deg,norwegian
dei,norwegian
deim,norwegian
deira,norwegian
deires,norwegian
dem,norwegian
den,norwegian
denne,norwegian
der,norwegian
dere,norwegian
deres,norwegian
det,norwegian
dette,norwegian
di,norwegian
din,norwegian
disse,norwegian
ditt,norwegian
du,norwegian
dykk,norwegian
dykkar,norwegian
då,norwegian
eg,norwegian
ein,norwegian
eit,norwegian
eitt,norwegian
eller,norwegian
elles,norwegian
en,norwegian
enn,norwegian
er,norwegian
et,norwegian
ett,norwegian
etter,norwegian
for,norwegian
fordi,norwegian
fra,norwegian
før,norwegian
ha,norwegian
hadde,norwegian
han,norwegian
hans,norwegian
har,norwegian
hennar,norwegian
henne,norwegian
hennes,norwegian
her,norwegian
hjå,norwegian
ho,norwegian
hoe,norwegian
honom,norwegian
hoss,norwegian
hossen,norwegian
hun,norwegian
hva,norwegian
hvem,norwegian
hver,norwegian
hvilke,norwegian
hvilken,norwegian
hvis,norwegian
hvor,norwegian
hvordan,norwegian
hvorfor,norwegian
i,norwegian
ikke,norwegian
ikkje,norwegian
ingen,norwegian
ingi,norwegian
inkje,norwegian
inn,norwegian
inni,norwegian
ja,norwegian
jeg,norwegian
kan,norwegian
kom,norwegian
korleis,norwegian
korso,norwegian
kun,norwegian
kunne,norwegian
kva,norwegian
kvar,norwegian
kvarhelst,norwegian
kven,norwegian
kvi,norwegian
kvifor,norwegian
man,norwegian
mange,norwegian
me,norwegian
med,norwegian
medan,norwegian
meg,norwegian
